X1	X2	Y	set
0.6806316806902808	-0.791239405217834	NO	train
-1.3526652274800794	0.5931057754170169	YES	train
-1.2600973385629002	1.7046491457782618	NO	train
0.33553593616360655	-0.8030521372171143	NO	train
-1.3048400331082692	0.5779262964532532	YES	train
-0.5934508301318842	-0.8989961815182068	YES	train
1.1908249531553599	0.6421870705586732	YES	train
1.063919291966818	-0.20173024312924878	NO	train
0.9585915398642867	-0.360728025272696	NO	train
-0.5740463105506077	1.0284681867171546	NO	train
0.5822360524323155	-0.21630896919740902	NO	train
0.16573216716281824	0.6582690855236148	NO	train
0.5350683021834807	-1.1705060210121245	YES	train
0.6883172247345137	0.9354188797318114	NO	train
1.1450756721772575	-0.8741780458267214	YES	train
1.2932034044301923	-1.315061220344102	YES	train
0.563288836411722	1.454188887474717	NO	train
0.8725483436306046	-0.5397363435386746	YES	train
0.5314408185464118	1.5257424411012157	NO	train
-0.09342945572620738	-0.9364577281470058	NO	train
0.542603178916788	-0.03856134445233907	NO	train
1.5357560267244152	-0.6164018216825461	YES	train
0.34326152504930624	0.6115833001269817	NO	train
0.17389625943323134	1.2286149680773242	NO	train
0.5360162924794512	-0.6677719756534779	YES	train
-0.6084478488090178	1.5768474549106488	NO	train
-0.09691678931519203	-1.892772013991345	YES	train
0.22288169382327727	0.533672741077988	NO	train
1.1310179599737704	-0.2915290882089707	NO	train
1.3695103309478351	-1.0456455816052697	YES	train
0.8265910007584356	-0.4045923140975018	NO	train
1.0670857021467002	0.16086059386011506	YES	train
0.7919374482205422	1.0796705594236555	NO	train
1.0754102907536447	-0.38223766382259083	NO	train
-1.2963912782861307	0.2520334191734493	YES	train
0.12756636860893297	-1.2696620050196554	YES	train
1.1543972573867871	1.0495239063081898	NO	train
-0.2686272073188133	1.1455902250726029	NO	train
0.33678591204526304	0.1924161220796024	NO	train
-2.1296479849672374	0.6920731073549368	YES	train
1.5498350434656352	-1.1803945227122534	YES	train
0.8565376630310598	1.423593757608195	NO	train
-0.9137900241402881	0.21042827374755138	YES	train
-1.5670330076171848	1.4161594746110224	NO	train
-1.374014297831753	1.0740425422204332	NO	train
-0.8402823815162692	0.5828796017580774	NO	train
1.5225372765924996	1.1451398828323933	YES	train
0.3667152248697046	-0.7042496337465782	NO	train
-1.7757123033129445	0.7368157304198505	YES	train
-1.2306098476299658	0.2552992778932903	YES	train
1.8373465935857047	1.038487808517994	YES	train
0.7988341696699555	-1.6027141535293188	YES	train
0.17841888936664815	1.531310976023817	NO	train
-1.2178944891807686	0.3216471116653659	YES	train
0.6424187480111581	0.6438205894253125	NO	train
0.4454165302000278	-0.7388467425308214	NO	train
-0.6151605778841895	-0.7535806455133687	YES	train
-0.373701681661562	2.0050200319322102	NO	train
-0.4546094156993512	-0.792779305680415	NO	train
0.968386313854294	-0.23126817610102515	NO	train
0.06919374048355843	1.587067256350155	NO	train
-0.6490444026685561	0.22354276088048106	NO	train
0.14521229119680462	1.925738952560089	NO	train
-0.06426582839880805	-1.1852681731485406	YES	train
1.4617522730578154	0.5126761988921894	YES	train
1.6374506222954035	0.6740157300757237	YES	train
-0.3952284249315396	-1.774900228156156	YES	train
0.10895320239846344	-0.0654710011940892	NO	train
-2.3418674470989322	0.5610738336582867	YES	train
0.4105924541933304	-1.386111995188727	YES	train
0.22975395071349664	-0.20270122547612693	NO	train
0.9648247055266687	1.1105652680212121	NO	train
1.7222050545359617	-1.3844122258484273	YES	train
-1.1801795502912928	1.094019741454598	NO	train
1.7133555337415132	0.5249057522249033	YES	train
-0.5478348502875171	0.26381046172338074	NO	train
-0.19117216931333683	-1.6955882029203435	YES	train
-0.3513390565118233	-1.203995785557065	YES	train
-0.6730973962885414	-0.4398179236885537	YES	train
-1.1973521561364553	0.30529270066673553	NO	train
-0.8258999011668803	-0.41645254511479496	YES	train
0.38829556964050166	0.7057989769264936	NO	train
1.5823586514376522	-1.0791938038794908	YES	train
-1.1910968829439814	1.603137576125312	NO	train
-1.3330280828324466	1.5100498931028228	NO	train
0.6511601110765779	-2.011201723399002	YES	train
0.13517311198428206	0.3979361537348538	NO	train
-0.12128904606366311	1.263107567968688	NO	train
1.0551932864237292	0.4079847279678387	NO	train
-0.8096380682719729	-1.3716699761740336	YES	train
-0.2800895537182479	-1.15325814253669	YES	train
-1.2514567604300852	1.5592293637865002	NO	train
-0.5179240376908762	-0.4774525939864232	NO	train
-0.6917323413187805	0.016762006552889917	NO	train
0.5891404621813632	-0.17982399875122118	NO	train
0.22983450763467175	-0.5666038908356864	NO	train
-0.42087532433640695	-0.06135980704688181	NO	train
1.7913834768580341	0.9311537231107412	YES	train
0.8090844316831003	-1.7561031302748749	YES	train
0.3865402183680334	0.9291221420590544	NO	train
-0.4764033127070632	-0.5336791520830684	NO	train
0.39514096033173807	-0.6527107294285701	NO	train
1.5202095367537785	0.7362413115910419	YES	train
-0.47580377120076967	-0.36836042746918646	YES	train
-1.8234670764876553	0.2047593123470748	YES	train
-0.2779624131688131	-0.6028487518752689	YES	train
-0.867993569709106	0.9683150583819615	NO	train
-0.7085859930818577	0.508761975094496	NO	train
-0.8342388649805778	0.5602327290348066	NO	train
1.5993234926954942	0.7102879778726703	YES	train
-0.3205412023827071	-0.38489710556424395	NO	train
0.13054052610028108	1.1996676309542402	NO	train
1.575889057354395	-1.3254308079100778	YES	train
-0.19191036288781935	0.0576827018828612	NO	train
0.3064803732349842	-0.9892631643697725	YES	train
1.168182930982364	-1.2867077302640462	YES	train
0.2463101915406972	0.12751369015478095	NO	train
-0.03527935832539558	-1.6897355417520634	YES	train
1.9526865395442843	-0.5011129091282462	YES	train
-0.7008259277662424	0.5087047301862159	NO	train
0.41810278595081146	-1.1839136757880808	NO	train
1.654207223803416	-1.2432905701390464	YES	train
-0.4425469719209896	-1.256681514464417	YES	train
1.6446080544667518	-0.08726003961144718	YES	train
0.24317571263366758	1.4579109276283795	NO	train
-1.4601496782337713	0.00916966955702829	YES	train
-0.7153451052378795	-0.37177153805331	NO	train
0.9935670450854777	1.3044465733794866	NO	train
-0.6144349416309838	-0.8537163423165266	YES	train
-0.5078021285471581	-1.0640362188551646	YES	train
0.47716581375685657	-0.3633758123126631	NO	train
-0.9449891936575384	1.5602915279636498	NO	train
-1.2370898236765486	-0.10022732396105272	YES	train
-0.5733449184445853	1.253204675583595	NO	train
-0.15691296145031527	1.249138941473744	NO	train
-1.2131264855033523	-1.6026690491799107	YES	train
-0.6452546825846894	0.6045890480634516	NO	train
0.945990949449992	1.1333003309091325	NO	train
0.23891510738299904	1.1608700062157782	NO	train
-1.9439224051373254	-0.017562293826378066	YES	train
-1.44018966286187	1.321085147872847	NO	train
0.23135285084083115	0.6482282329783966	NO	train
-0.3283538701545565	-0.43981141401202534	YES	train
1.2616085081872621	-0.045651998476721606	YES	train
-0.7602909357183493	-0.3418595122558693	YES	train
-0.37545129253654363	0.3246148698746603	NO	train
0.3886732645505897	-0.17640505959075017	NO	train
1.0754474951857407	0.08350552545373113	YES	train
-0.9147044401987797	-0.5333982737926767	YES	train
-1.1383463101323152	1.6219677274782676	NO	train
-1.13001332561807	1.5771094621030608	NO	train
1.0943725851862869	-0.47466072660531305	YES	train
-0.7059736769778705	-0.2043310279401755	NO	train
-1.4046830019689123	0.7148277476557205	YES	train
-0.39654157365420784	-1.969350153435285	YES	train
0.454130938138583	-0.7456800926627913	YES	train
-1.1452050385383514	0.673205966479779	NO	train
1.1971555206754543	-0.7841600896830858	NO	train
-0.6110242442121123	-0.10024705198964376	YES	train
-0.28689911586487865	-1.2110105120472883	YES	train
-1.7837468578893154	0.08329064357417973	YES	train
-0.4951740206765555	1.1545546804568525	NO	train
-0.962395309445504	-1.0780341729044898	YES	train
-0.23306399680433706	0.6964468437447822	NO	train
-0.2703127173331066	-1.4100334796217573	YES	train
1.9448948540566566	-1.0870155577799399	YES	train
-0.25487821955610146	-0.13109454559320075	NO	train
0.7318945185095952	0.7730127288582928	NO	train
0.11456178763276904	0.31961080706963024	NO	train
-0.8450918957309974	-1.4495676934102837	YES	train
0.8283159140420845	1.1376823222150063	NO	train
-0.6012661915674243	0.07329572234778801	NO	train
0.6678571168162594	1.2755082568023794	NO	train
0.26837728057735927	-1.07063555648089	YES	train
0.11772497292960096	1.9226908683920196	NO	train
1.6895675892327282	0.6612288195990444	YES	train
-0.35001744525931583	-0.48883197457616406	NO	train
-0.35533682498915375	-2.014240300556587	YES	train
1.1402137066543445	-1.4768734830791725	YES	train
0.24227188750434897	-0.2433182829407163	NO	train
0.1692744699223543	-0.6034496059911193	NO	train
-1.347009346406798	-0.19175950099059202	YES	train
-0.4290586270837089	1.0964841722682794	NO	train
1.8109858794660714	0.7900459722291383	YES	train
-0.7247149380788623	-1.429157491571551	YES	train
-0.6328091929617867	0.0350547320407274	NO	train
0.6486056183466061	1.6959089092340323	NO	train
-1.380443328180822	-0.20752553934203613	NO	train
-1.49610096327373	-0.12757099247323392	YES	train
1.1845198959041705	-0.4059715762060458	YES	train
0.7276768525121728	-0.4396009659841758	NO	train
0.6662169168784087	-1.4048955674132753	YES	train
-0.5212288536996974	-1.5923733981458352	YES	train
-1.0642863980681785	0.17647085303670226	NO	train
1.8109170607317908	0.40759162071632493	YES	train
-0.7366142957529425	0.11806407296777612	NO	train
-2.154173596820498	0.5086416634942064	YES	train
0.9590283882512283	-0.7714750039407745	NO	train
1.5745186023894855	0.8487486559243691	YES	train
0.33322339037252935	-0.20158143742209234	NO	train
1.65588641612272	-0.4101362464268546	YES	train
0.2449327626341203	-0.8764749482241494	YES	train
0.33750403081080504	-0.33988026328655163	NO	train
1.8759052341387046	-0.07884615212431213	YES	train
1.2030447614239632	-0.059373402413419055	NO	train
0.8661776323624564	1.3652197356502629	NO	train
-0.9252693443189665	1.3266576882830647	NO	train
-0.10709202701276596	-0.3486451927124898	YES	train
1.07898099467197	-0.22013360801544857	NO	train
0.8278846311317797	1.189215958828917	NO	train
-0.5696355906332415	-1.1049804424266823	YES	train
1.5060081088756894	0.3763675394104543	YES	train
1.0772919612939147	-1.1316975426290115	YES	train
2.1121477112155422	0.8685869925186857	YES	train
-0.30796661442232626	-1.2807293347219604	YES	train
-1.0326656164743866	0.6291685104611967	NO	train
0.788297473004261	1.6212857309611297	NO	train
0.12155251583185618	-1.9050620913634624	YES	train
-0.8107246733627299	-0.5024556161518887	YES	train
0.11871655432312561	0.8831061802302083	NO	train
-0.2528019689408223	-1.0606180671882157	YES	train
1.1093040076642593	0.8120204554513594	NO	train
1.7128213351513382	0.7107523559196577	YES	train
1.4331211529298906	1.3764909897354947	YES	train
-0.7526902508851195	-0.4234588514975466	NO	train
0.18369357975426728	-1.3948331249942416	YES	train
0.7068495795668002	-1.4967345687215736	YES	train
0.3128233122963254	-0.07099228225411604	NO	train
0.5813597274433144	-0.5827854972114651	NO	train
-0.4911861252485345	-1.4975415096897091	YES	train
1.5237935510922067	-0.2873971787308825	YES	train
0.9705168313153029	-1.6119574534867565	YES	train
-0.2084300021141752	1.725950270619228	NO	train
1.7303682346352314	-0.5443140806315133	YES	train
0.6978122154979917	-0.9609595228321041	YES	train
1.743041093187747	0.1926615759152521	YES	train
1.3335741187435892	-1.0136970076761789	YES	train
0.05039325370683889	1.5339689822599265	NO	train
-0.48705779948818173	-0.9180954024026521	NO	train
1.6820814156294623	-0.8368945648443348	YES	train
0.31186346406898585	0.7306809400813653	NO	train
-1.6421487545510411	0.8657459408024494	YES	train
0.9287681386795055	0.9863524221914868	NO	train
-1.1634835468246019	1.5478859341992264	NO	train
-1.03222730473953	-0.7713807243660623	YES	train
0.43305264320801135	-1.112470092291671	YES	train
0.12323057762244638	2.0589806258023797	NO	train
1.2710281168692024	-1.4114294679712458	YES	train
1.2089382035012737	0.19497812738947834	YES	train
0.858075755564243	0.869171224650446	NO	train
-0.7020013233847539	-1.499549384554655	YES	train
-0.7832248274168767	0.4478856920653083	NO	train
-1.170826335518027	0.2748290874818519	YES	train
1.7002078343456621	-0.8183853353212668	YES	train
-1.1664044450260547	-1.4344296299252448	YES	train
1.457877671164111	0.162984273595071	YES	train
0.23530139377350148	-1.1932487659094746	YES	train
0.8986115778438916	-1.6579236046295875	YES	train
-0.6416791263737297	0.8878346211122761	NO	train
-0.9382559677328522	1.0206376940678963	NO	train
-1.3963956406863893	-0.31200015621154187	YES	train
-1.6242217635066238	0.12586237191013785	YES	train
-0.3094687498616883	0.46714610497854187	NO	train
-0.16955649552022667	-0.20805403778380488	NO	train
-0.8430186293358543	-1.3532427603561397	YES	train
-1.4371870807324243	-0.48087016829308293	YES	train
0.408638801081932	-0.5432087099845879	NO	train
-0.5001368183841818	-0.6311087776084824	YES	train
1.0967666191466208	0.8247556786186432	YES	train
-0.20519385721348138	-1.5007606943365506	YES	train
1.1450165266246703	-0.8819281092725528	YES	train
0.35806627342842395	-0.680722451773739	NO	train
-0.7244303756076906	1.2108504003239038	NO	train
-0.07412548569746621	1.8715249963139273	NO	train
-0.3577906965546984	0.3413382351518932	NO	train
0.11564060346286392	-1.4136013825954108	YES	train
1.1961290669321707	0.24505337073986652	YES	train
1.0764761087319334	0.4905830823013748	YES	train
-0.2354143924150081	1.5337478905182185	NO	train
0.6939834411059951	-1.5521482041383639	YES	train
-1.1390481806292523	1.6022589938955987	NO	train
1.155747888477868	0.9714764480897006	NO	train
1.5110014335000166	0.0035090410121700905	YES	train
-0.9814464067325376	1.2996683270748564	NO	train
1.5547055481196315	-0.9983991050721737	YES	train
1.086267499647048	-0.8684273205326403	YES	train
-0.22175270306998268	-0.18634172471859375	NO	train
0.032435064530983354	1.7212491604185074	NO	train
0.9534698741101875	-1.555089400737748	YES	train
1.202885773633016	-1.4753057405705563	YES	train
0.36991422286260894	0.6219587969309806	NO	train
0.00709162550587971	1.0486148209521464	NO	train
-0.7283830412134777	0.6758292276514448	NO	train
1.2389247280637392	0.4308716558436624	YES	train
-0.6559771795313954	-1.8328100568952717	YES	train
-0.6116188403890106	-0.49274872260437846	YES	train
-1.4434091940972174	-0.11807584763374782	NO	train
0.8600130664898015	1.2882875383090384	NO	train
-0.1940180126761175	-1.0044376855658355	NO	train
-0.8593804494538534	-0.36200833608724536	YES	train
-0.847774577268726	0.5356044394069667	NO	train
0.917360917294534	-1.6261360794014152	YES	train
-0.41743107175699484	-1.0478748245431984	YES	train
0.5729581375630063	1.2353945672215016	NO	train
1.1943524463409319	1.038517005295816	NO	train
-1.2436839872321264	0.6056051977187314	NO	train
-1.3637188669115095	1.142636808152792	NO	train
1.2423234457523276	-1.320306229039859	YES	train
1.5435027296719566	0.10283006888377078	YES	train
1.3723232959411482	0.14940261271193042	YES	train
0.10253691133531392	-0.6307504885024309	NO	train
-0.2762914077909621	0.9848323260775633	NO	train
-0.2902590862372985	-1.8814440196819846	YES	train
-0.601745415410712	-0.4651808180447348	NO	train
0.8115678437408886	-0.9535792687735223	YES	train
0.8749531407995392	0.11643652022493853	NO	train
-0.47900248861593503	0.2510846026435922	NO	train
-1.3520385773509411	-0.37409642420511907	YES	train
0.27214127174125835	1.365828357812753	NO	train
-0.6052682177238966	0.9967217052869595	NO	train
1.1117432272606995	-0.6999430266245781	YES	train
1.122209977891804	-0.13902956272325642	YES	train
0.596887347974021	1.2067502606423175	NO	train
-0.5878835356098628	0.49609169443284007	NO	train
0.6742882247906564	1.213769461472341	NO	train
0.3115234883748371	1.4984768800024346	NO	train
0.24147069072685992	-1.02466341168235	NO	train
-1.0848504485925676	0.21257764905198362	YES	train
1.0787886292827538	0.3409009142891455	YES	train
0.9983342117255386	-1.3322278788835398	YES	train
0.5179936696237064	1.2195793052614754	NO	train
-1.381427905696561	-0.6373421074769973	YES	train
1.271864033380944	-1.3766247829800025	YES	train
-0.7144161733902742	-0.5641984768919297	NO	train
-1.0826362599735753	0.4910538627314288	NO	train
-0.9749962356139132	-0.13621043794425797	YES	train
1.9937217884383938	-0.6886240439538129	YES	train
-1.1921676600457594	0.9215008977752774	NO	train
-1.2461152925405856	0.05074810984270581	YES	train
0.4918788959798867	-1.7035265206402153	YES	train
-0.7795477372833641	0.08389790007309664	NO	train
-0.5791015128385804	-0.5910877855298554	YES	train
-0.4653681259578342	-1.1181696092505657	YES	train
-0.6451761351988479	1.4956031701808081	NO	train
0.20434106312165617	0.6353475919456252	NO	train
0.06652072831213611	0.0028759215254882896	NO	train
-1.6939533066872459	-0.001561883636812574	YES	train
-1.2146537590645765	1.5172965917015497	NO	train
-0.9191412089416943	-0.2793034539217822	YES	train
-0.3545866728157664	-0.825873416272426	YES	train
0.6354830259625336	1.1341560869609328	NO	train
-0.9000926336259065	-0.5661037267752346	YES	train
0.30793717189019026	0.597655236431401	NO	train
-1.310289069983132	0.0639619818971685	YES	train
-0.9615232312764646	-0.474872205257718	YES	train
-0.7641732640655652	-0.456983379933897	YES	train
0.56040333590956	-0.6753355958579293	YES	train
0.028827434703861954	-0.5173433020435805	NO	train
-1.407904906375387	1.0955318120175732	NO	train
-1.0319170168702871	1.2195057153077014	NO	train
-1.311068644958728	0.9120322556355176	YES	train
-0.31803928745569554	-1.4253845767046365	YES	train
0.25637602593191555	-0.3154067054064522	NO	train
-0.347525441241999	-0.4049211936607722	NO	train
-1.0706885149661558	-0.1112532159161788	NO	train
1.191410121215849	-0.2295886858323414	YES	train
-0.9123510589005158	0.9789505847371855	NO	train
1.4615645257551297	-1.584779479887274	YES	train
0.5375054864173477	-0.08625451221133344	NO	train
-1.24904346580584	-0.23989755157455092	YES	train
-1.0726272299543749	-1.204422368773565	YES	train
0.7200266269245639	1.2554186115908832	NO	train
1.7661000295211047	-0.2879738582126888	YES	train
1.1242971252542522	-0.5977257469798918	NO	train
0.30316130675323766	-0.8575566392994637	YES	train
-0.30253728930759316	-1.6698461668725753	YES	train
-0.04142514104457993	-1.6684966598727358	YES	train
1.0522981332842687	-1.6519840885941568	YES	train
0.5909994995485178	0.413180359200238	NO	train
0.005589584277243721	0.6510151436040086	NO	train
0.8409039151445444	-1.5365566597756946	YES	train
1.8363702963416713	-0.37108283974361456	YES	train
0.6594386799449745	-0.751703132407042	NO	train
-0.6071235127827356	0.8964930210867632	NO	train
0.6160364655050601	-1.0003570757235964	NO	train
-1.9980152005126437	0.9890995107475034	YES	train
0.5352491430475115	-1.868712582759262	YES	train
0.7217526044078797	1.3867186207635513	NO	train
0.07649472955068354	0.04277629834308452	NO	train
-0.8716947901151547	0.28298838782800523	NO	train
-0.23113439472280817	1.5078371820629641	NO	train
-0.1321325075283298	-1.9114167946326586	YES	train
-1.798651531271357	1.3998353100441758	NO	train
-1.0776753558721959	0.28851230871207517	NO	train
1.9279983537291632	-0.40182651254953167	YES	train
-0.7974684490801602	-0.5158830793253124	YES	train
0.7248815016962481	-0.6496502710852986	NO	train
1.276899857021479	-1.2840747256313991	YES	train
0.3677800326507361	-0.6226825467171003	NO	train
-0.08780766103282596	-2.1433991719309686	YES	train
-0.8065917198306319	-0.034058609538161366	NO	train
-0.6703512349178393	1.4603689578809593	NO	train
-0.6288622774387007	-0.6184378627007585	NO	train
0.0747362678567951	-0.39614952600298786	NO	train
1.576473815994438	0.18855601204306674	YES	train
0.6769237551806496	0.14017202743460613	YES	train
-1.4304257216065595	1.2776052344337225	NO	train
0.3501489645410064	0.5789742711712901	NO	train
0.7601815238347384	0.5811898489709856	NO	train
0.9594255290182749	1.128930101598407	NO	train
-0.5244843065164112	0.8049097324885937	NO	train
1.0226008723375601	-1.6724035573489477	YES	train
0.8462969568030656	1.1524422960917056	NO	train
-1.2816104177556866	0.5529677445935682	YES	train
-0.9442158169259481	-1.422422193492901	YES	train
1.1773252000154721	-1.2109569094483779	YES	train
-0.2700183727949466	0.1373385921370794	NO	train
1.2966359067895643	-0.5218896426401884	YES	train
0.19161168312279298	-0.24592051884510477	YES	train
-0.6747601938870527	0.49321114961281115	NO	train
-1.1191125262140953	0.5016833960382654	NO	train
-1.253178751420275	1.657848033878506	NO	train
-1.179229971033106	0.0914889655402148	YES	train
0.08049436962240901	0.0014943445098941758	NO	train
0.4167327339495374	1.0205457749493454	NO	train
0.6872334591726533	-1.0539632151155536	YES	train
-1.8174905012220226	-1.1836564947770483	YES	train
-0.3425045674642973	-0.17301904393515696	NO	train
-1.1859456852088879	1.6379116413845	NO	train
-0.45235557287589157	0.3383533276010217	NO	train
-0.043092304914035796	-1.6826626591688962	YES	train
-0.013162097527932777	-0.6518657903796913	NO	train
0.5879520918968628	-0.685906830958595	YES	train
1.6602575913078959	0.3821082034119785	YES	train
1.0007545706867895	-0.31604696011078925	NO	train
-1.3758938200152766	1.5247119817371695	NO	train
0.37421971321423236	1.7980443492723692	NO	train
-1.6179772062706421	0.8499588620006909	YES	train
-1.4600890432125382	0.6749329345102237	NO	train
-0.2374340112311884	-0.013904334186719521	NO	train
1.3020525739154845	-0.2118497656700003	YES	train
1.0987762724637138	-1.488763088617041	YES	train
-0.5850708145078686	-1.741134431138931	YES	train
-2.076493633787954	0.9993095903871614	YES	train
-0.07922581286883405	1.7333614482730464	NO	train
0.9090565302847972	0.2571956327437247	YES	train
-0.41867159897784667	-0.3614844223153466	NO	train
0.3061063504887775	1.1177634784776724	NO	train
0.5620892703123583	-0.882817683616215	YES	train
0.5234722425884426	0.11491374319155148	NO	train
0.13900416240176613	-1.0785142103310177	NO	train
-0.5405088633873992	0.6117563928226565	NO	train
-1.3875594432256642	0.0016667422273526546	YES	train
-2.2584900032344213	0.39773919694885296	YES	train
-1.7670477131846112	0.28067957788071407	YES	train
0.3711966257240227	-1.5585947528377708	YES	train
1.3894752584846082	-0.45715131039697204	YES	train
-0.18859384273710142	-0.22311999439412955	NO	train
0.8672293287105259	-0.5678488834767532	NO	train
-0.6156009475804537	-0.16181376480207293	NO	train
0.9658572110617707	-1.4197583701291936	YES	train
1.5209353400035672	-0.4018700295630255	YES	train
0.392927360749903	-0.0025788807080008285	NO	train
-1.4320904101698952	1.1564065656088278	NO	train
-0.5426293669232465	1.143218987942823	NO	train
-0.1353531493349785	-1.3859065919779907	YES	train
0.4322196422394282	-1.479928762184843	YES	train
0.32712255732239914	1.430127509169962	NO	train
1.2640970939107232	-1.7733576398911346	YES	train
0.2665585645205305	-0.5860714685968361	NO	train
-0.3418623863594347	-1.2900277304793928	YES	train
0.3948346466289845	-1.8616900876150777	YES	train
-1.9466775590832603	0.7134681629656441	YES	train
1.9231698758637787	-0.4603758724706586	YES	train
-1.6617956516230352	1.1577643315735053	YES	train
1.0696386766458728	-0.8895867673938072	YES	train
1.067066473473347	-1.8349886615704454	YES	train
-0.19757421371894854	1.941068436893377	NO	train
1.2967242394707992	0.5519314466432316	YES	train
0.7336238649802184	1.1967056117305133	NO	train
-0.8375416453333345	1.6444966488549695	NO	train
1.0367386745174703	-0.4410703819301622	YES	train
-0.6506669041969984	1.748593912392213	NO	train
-0.3219315422676482	1.2356697603754974	NO	train
-0.2919122813855333	-1.6459484274948606	YES	train
0.7423932931568213	-0.2005423233220421	NO	train
-0.2553844669097401	0.3655705902442787	NO	train
1.022531470142458	-0.6085354337019565	YES	train
-0.9862880450439409	1.1117885092409494	NO	train
0.1773427067410243	-1.9735421616252986	YES	train
0.13528475727112746	1.2736219768080153	NO	train
0.7464275091520333	0.44797986778804705	NO	train
0.2896762246593926	-0.3066883947872586	NO	train
0.7242133295836346	1.2149771951429085	NO	train
-2.23533156746061	0.32757265100664323	YES	train
1.87628160452229	1.2129864299412025	YES	train
0.8604355610948592	-1.9589417827243296	YES	train
1.5248758286528783	0.6202552601730854	YES	train
0.4676731885337308	-0.3323225241808946	NO	train
-0.6997838831749977	-0.29220161030854414	NO	train
0.2612271475361038	-1.0686079177553856	YES	train
-0.8145350270630842	0.05978640924354972	NO	train
-1.225974931424576	1.4533596069956167	NO	train
-0.03825303272996704	0.21089202888513836	NO	train
0.6815546259011497	0.4932724283503768	NO	train
1.5687733229678453	0.7438295254813602	YES	train
1.1298253780882717	0.16611299871932425	NO	train
1.265087677140137	0.3833748432175204	YES	train
-0.038465275995421835	1.4898546514881126	NO	train
1.8067211154428493	-1.8423644447307148	YES	train
-0.38521528896822965	-1.1966143832560008	YES	train
0.18369420988021457	1.1210445538396934	NO	train
1.1466976501171153	-0.5573925394297071	NO	train
-0.4078464824840521	1.6092866413527984	NO	train
0.08643103505260065	-1.4258864161626175	YES	train
-0.7050938350819174	-0.3239760242756753	NO	train
-0.629500657830467	0.061892192631505305	NO	train
-1.0724858950816754	-0.04104591951226769	YES	train
-1.0664088345381149	-1.8825019951628705	YES	train
-0.6835236166434722	-0.49317584127598535	YES	train
0.3714547481456647	-1.0612689413135519	YES	train
1.4460931701593234	0.15695210925042952	YES	train
-1.6088102006118505	0.783881635498098	NO	train
0.34704979381840356	-0.2946808834519321	NO	train
-2.199600779543589	0.5417846067822055	YES	train
-0.812537921382053	-0.08722214862172503	NO	train
0.8234747450233639	-1.659610339231353	YES	train
1.2103163737670228	-1.2375157928898608	YES	train
1.4353723745820246	0.8568442112004171	YES	train
0.4458328083646151	0.3709037552971228	NO	train
0.8496352108693751	-0.13248053135787544	NO	train
-0.30426422151829924	0.2065761352103521	NO	train
-1.5109436894346742	0.07904278488600935	YES	train
1.8353329540689767	1.0341970344694782	YES	train
-2.1409710494660272	0.9221518261546663	YES	train
-0.06842781350913395	1.7187055634276414	NO	train
0.5869017212492609	0.6560753540898407	NO	train
0.7130294471984281	1.3414807205517134	NO	train
0.7275646305148072	-0.21245518319946874	NO	train
0.5536446184994158	1.2167065659395777	NO	train
0.6238318125908796	0.31658732549480945	NO	train
0.15238328560384226	0.09640486287833569	NO	train
0.03178292438384336	-0.8107378954399931	YES	train
-1.109338034237928	0.47280337523804333	YES	train
-0.7665871691518367	1.6028339303647507	NO	train
-0.07358752249363236	0.622057940341004	NO	train
-0.6624031135466291	2.001621341477281	NO	train
